customer_id,recency_days,frequency,monetary,ticket_count,return_rate,abandoned_carts_30d,R_score,F_score,M_score,segment_name
CUST00598,104.0,5.0,7469.857491558241,0.0,0.0,3,3,4,3,loyal_customers
CUST00599,39.0,4.0,6002.303013185632,1.0,0.25,4,4,3,3,loyal_customers
CUST00600,106.0,3.0,4250.062311361778,1.0,0.6666666666666666,4,3,2,2,high_intent_abandoner
CUST00601,9.0,7.0,10461.700240674567,2.0,0.2857142857142857,2,5,5,5,high_value_unhappy
CUST00602,217.0,4.0,9275.311808449895,3.0,0.25,5,2,3,4,high_value_unhappy
CUST00603,203.0,2.0,3170.7502827024705,0.0,0.5,0,2,1,1,dormant_customers
CUST00604,7.0,6.0,7322.88439051063,1.0,0.16666666666666666,0,5,5,3,loyal_customers
CUST00605,604.0,1.0,823.8667387527158,0.0,0.0,3,1,1,1,high_intent_abandoner
CUST00606,0.0,3.0,7100.5461282657425,0.0,0.0,4,5,2,3,high_intent_abandoner
CUST00607,419.0,3.0,7170.216311037501,1.0,0.0,4,1,2,3,high_intent_abandoner
CUST00608,369.0,6.0,14166.191244507121,1.0,0.16666666666666666,4,1,5,5,at_risk_customers
CUST00609,322.0,3.0,6505.043994737612,1.0,0.6666666666666666,0,1,2,3,dormant_customers
CUST00610,128.0,2.0,3643.2311195789957,1.0,0.0,4,3,1,2,high_intent_abandoner
CUST00611,171.0,3.0,6061.823778919231,1.0,0.0,2,2,2,3,dormant_customers
CUST00612,481.0,1.0,1984.2317484398823,0.0,0.0,1,1,1,1,dormant_customers
CUST00613,268.0,2.0,4414.233474458517,0.0,0.5,4,1,1,2,high_intent_abandoner
CUST00614,138.0,2.0,5311.710572329859,2.0,0.0,2,3,1,2,discount_sensitive_customers
CUST00615,59.0,5.0,11015.649992716753,1.0,0.0,2,4,4,5,champions
CUST00616,7.0,8.0,20942.34905969641,0.0,0.25,1,5,5,5,champions
CUST00617,31.0,5.0,11866.682726356103,0.0,0.0,0,5,4,5,champions
CUST00618,142.0,5.0,8987.172152590862,2.0,0.0,4,3,4,4,high_value_unhappy
CUST00619,214.0,3.0,5231.428247451215,0.0,0.0,5,2,2,2,high_intent_abandoner
CUST00620,349.0,3.0,5793.779566081952,0.0,0.6666666666666666,2,1,2,3,dormant_customers
CUST00621,401.0,1.0,2842.6669546674484,1.0,0.0,2,1,1,1,dormant_customers
CUST00622,241.0,3.0,7292.683715836234,0.0,0.0,1,2,2,3,dormant_customers
CUST00623,7.0,3.0,6266.333429354763,1.0,0.0,5,5,2,3,high_intent_abandoner
CUST00624,209.0,6.0,16143.31357106274,1.0,0.0,2,2,5,5,at_risk_customers
CUST00625,999.0,0.0,0.0,0.0,0.0,4,1,1,1,high_intent_abandoner
CUST00626,429.0,3.0,6257.13587384753,1.0,0.0,0,1,2,3,dormant_customers
CUST00627,139.0,3.0,6418.860431028134,0.0,0.0,2,3,2,3,discount_sensitive_customers
CUST00628,121.0,4.0,8385.950525791113,0.0,0.25,0,3,3,4,loyal_customers
CUST00629,134.0,5.0,12863.531065082145,1.0,0.2,2,3,4,5,loyal_customers
CUST00630,21.0,5.0,7813.797757195191,0.0,0.0,2,5,4,4,champions
CUST00631,84.0,3.0,5708.197718527606,1.0,0.0,4,4,2,3,high_intent_abandoner
CUST00632,266.0,4.0,5521.893616599542,0.0,0.0,0,1,3,2,discount_sensitive_customers
CUST00633,70.0,3.0,5369.938782917487,1.0,0.3333333333333333,5,4,2,2,high_intent_abandoner
CUST00634,57.0,4.0,7744.885657426155,0.0,0.0,3,4,3,4,loyal_customers
CUST00635,24.0,4.0,5146.395896290886,0.0,0.25,4,5,3,2,discount_sensitive_customers
CUST00636,147.0,1.0,387.7545207377262,1.0,0.0,0,3,1,1,discount_sensitive_customers
CUST00637,38.0,7.0,11980.0959151229,0.0,0.14285714285714285,0,4,5,5,champions
CUST00638,135.0,3.0,5501.443410687722,1.0,0.0,0,3,2,2,discount_sensitive_customers
CUST00639,109.0,3.0,7137.8004314197,0.0,0.0,3,3,2,3,high_intent_abandoner
CUST00640,52.0,5.0,8651.886843086022,2.0,0.2,4,4,4,4,high_value_unhappy
CUST00641,0.0,4.0,8037.704182658524,1.0,0.0,3,5,3,4,loyal_customers
CUST00642,111.0,3.0,9161.384521933327,0.0,0.3333333333333333,2,3,2,4,discount_sensitive_customers
CUST00643,472.0,2.0,3835.6119573089327,1.0,0.0,1,1,1,2,dormant_customers
CUST00644,77.0,5.0,5336.724220071658,0.0,0.0,3,4,4,2,discount_sensitive_customers
CUST00645,377.0,1.0,2723.0790194668416,0.0,0.0,2,1,1,1,dormant_customers
CUST00646,19.0,7.0,13347.540020081418,1.0,0.14285714285714285,3,5,5,5,champions
CUST00647,167.0,4.0,9077.305723043217,0.0,0.0,0,2,3,4,at_risk_customers
CUST00648,58.0,1.0,1901.268175174503,1.0,1.0,1,4,1,1,new_customers
CUST00649,414.0,5.0,7031.147588061967,0.0,0.0,1,1,4,3,at_risk_customers
CUST00650,130.0,4.0,10435.184915522741,0.0,0.0,5,3,3,5,loyal_customers
CUST00651,139.0,4.0,5901.755510647272,1.0,0.25,2,3,3,3,loyal_customers
CUST00652,380.0,2.0,3635.510603042814,1.0,0.5,5,1,1,2,high_intent_abandoner
CUST00653,13.0,4.0,8454.986658177117,0.0,0.5,3,5,3,4,loyal_customers
CUST00654,125.0,3.0,5426.445065583686,1.0,0.0,3,3,2,2,high_intent_abandoner
CUST00655,190.0,4.0,9012.580836731919,1.0,0.25,3,2,3,4,at_risk_customers
CUST00656,495.0,2.0,3535.186167778039,0.0,0.0,2,1,1,2,dormant_customers
CUST00657,201.0,8.0,8566.088170411378,2.0,0.0,3,2,5,4,high_value_unhappy
CUST00658,26.0,3.0,8212.11188720122,0.0,0.0,1,5,2,4,new_customers
CUST00659,13.0,5.0,10864.621277585058,2.0,0.0,1,5,4,5,high_value_unhappy
CUST00660,206.0,3.0,7057.0425676808845,0.0,0.3333333333333333,4,2,2,3,high_intent_abandoner
CUST00661,83.0,3.0,5454.084610688515,1.0,0.3333333333333333,3,4,2,2,high_intent_abandoner
CUST00662,5.0,10.0,16219.266345314407,1.0,0.0,3,5,5,5,champions
CUST00663,79.0,4.0,3388.8570260590486,1.0,0.0,5,4,3,1,discount_sensitive_customers
CUST00664,320.0,5.0,6685.204185384807,0.0,0.0,1,1,4,3,at_risk_customers
CUST00665,83.0,5.0,7642.0982018633185,0.0,0.0,1,4,4,4,champions
CUST00666,243.0,4.0,7655.629298765166,1.0,0.0,0,2,3,4,at_risk_customers
CUST00667,264.0,4.0,5846.7764048085655,0.0,0.25,0,1,3,3,at_risk_customers
CUST00668,32.0,8.0,12079.909562267985,1.0,0.25,4,5,5,5,champions
CUST00669,31.0,2.0,3232.7175615590845,2.0,0.5,1,5,1,1,new_customers
CUST00670,195.0,5.0,7665.650300815926,0.0,0.2,4,2,4,4,at_risk_customers
CUST00671,259.0,2.0,1501.7207172055935,2.0,0.0,3,1,1,1,high_intent_abandoner
CUST00672,32.0,5.0,5659.430593829182,1.0,0.0,3,5,4,3,loyal_customers
CUST00673,85.0,6.0,9132.700859526367,1.0,0.16666666666666666,1,4,5,4,champions
CUST00674,5.0,6.0,16103.814142277537,1.0,0.16666666666666666,2,5,5,5,champions
CUST00675,64.0,3.0,6439.532982027924,1.0,0.3333333333333333,4,4,2,3,high_intent_abandoner
CUST00676,76.0,4.0,4310.594444952166,0.0,0.25,2,4,3,2,discount_sensitive_customers
CUST00677,999.0,0.0,0.0,3.0,0.0,3,1,1,1,high_intent_abandoner
CUST00678,127.0,3.0,9963.818161586176,1.0,0.0,5,3,2,4,high_intent_abandoner
CUST00679,2.0,3.0,6593.4163857355725,2.0,0.0,4,5,2,3,high_intent_abandoner
CUST00680,115.0,4.0,5430.010914308289,0.0,0.0,3,3,3,2,discount_sensitive_customers
CUST00681,19.0,6.0,10756.121852447823,0.0,0.16666666666666666,0,5,5,5,champions
CUST00682,137.0,5.0,7763.7908539796745,1.0,0.6,1,3,4,4,loyal_customers
CUST00683,258.0,1.0,1532.8936681669416,3.0,0.0,0,1,1,1,dormant_customers
CUST00684,562.0,1.0,2922.3793482425467,0.0,0.0,4,1,1,1,high_intent_abandoner
CUST00685,57.0,9.0,15651.729839018462,1.0,0.1111111111111111,0,4,5,5,champions
CUST00686,10.0,3.0,5213.952680712279,0.0,0.0,5,5,2,2,high_intent_abandoner
CUST00687,10.0,4.0,3964.531461655888,1.0,0.25,4,5,3,2,discount_sensitive_customers
CUST00688,38.0,8.0,15443.124550695893,1.0,0.0,2,4,5,5,champions
CUST00689,105.0,8.0,14707.077545334167,3.0,0.25,1,3,5,5,high_value_unhappy
CUST00690,28.0,6.0,5686.342280561394,2.0,0.16666666666666666,2,5,5,3,loyal_customers
CUST00691,29.0,3.0,4788.164078467467,1.0,0.0,5,5,2,2,high_intent_abandoner
CUST00692,25.0,2.0,4054.5862640202195,1.0,0.0,3,5,1,2,high_intent_abandoner
CUST00693,253.0,2.0,4685.281519270664,0.0,0.5,1,2,1,2,dormant_customers
CUST00694,496.0,1.0,2053.6433220597755,2.0,0.0,0,1,1,1,dormant_customers
CUST00695,497.0,4.0,7931.04408472638,0.0,0.0,4,1,3,4,at_risk_customers
CUST00696,463.0,1.0,1305.2054706244248,1.0,0.0,1,1,1,1,dormant_customers
CUST00697,87.0,2.0,6405.995490644264,0.0,0.0,3,3,1,3,high_intent_abandoner
CUST00698,273.0,3.0,3450.699627577331,0.0,0.0,2,1,2,1,dormant_customers
CUST00699,16.0,4.0,8964.92552501346,1.0,0.25,3,5,3,4,loyal_customers
CUST00700,44.0,8.0,12122.017556035118,1.0,0.125,0,4,5,5,champions
CUST00701,91.0,3.0,4602.73659555323,1.0,0.0,4,3,2,2,high_intent_abandoner
CUST00702,155.0,4.0,9897.470807806882,0.0,0.0,4,2,3,4,at_risk_customers
CUST00703,19.0,4.0,11025.970588364467,0.0,0.25,0,5,3,5,loyal_customers
CUST00704,76.0,8.0,15163.32500828536,0.0,0.125,4,4,5,5,champions
CUST00705,238.0,2.0,2625.677343230131,1.0,0.5,1,2,1,1,dormant_customers
CUST00706,36.0,3.0,4864.354212238134,1.0,0.0,1,4,2,2,new_customers
CUST00707,136.0,2.0,3923.9420440377053,1.0,0.0,0,3,1,2,discount_sensitive_customers
CUST00708,124.0,5.0,10736.773677654892,0.0,0.2,0,3,4,5,loyal_customers
CUST00709,264.0,3.0,6044.153323560465,0.0,0.0,3,1,2,3,high_intent_abandoner
CUST00710,120.0,9.0,14945.706306815835,2.0,0.1111111111111111,4,3,5,5,high_value_unhappy
CUST00711,91.0,3.0,5254.206217223008,2.0,0.0,5,3,2,2,high_intent_abandoner
CUST00712,237.0,3.0,3448.459628517845,0.0,0.3333333333333333,2,2,2,1,dormant_customers
CUST00713,147.0,3.0,5558.900868390443,1.0,0.0,0,3,2,3,discount_sensitive_customers
CUST00714,27.0,7.0,13909.953266095268,0.0,0.14285714285714285,3,5,5,5,champions
CUST00715,17.0,2.0,3505.973875218404,0.0,0.5,0,5,1,2,new_customers
CUST00716,123.0,5.0,9021.479255965416,3.0,0.4,0,3,4,4,high_value_unhappy
CUST00717,42.0,5.0,12626.897791914647,2.0,0.0,1,4,4,5,high_value_unhappy
CUST00718,34.0,4.0,5243.856436901583,1.0,0.25,5,5,3,2,discount_sensitive_customers
CUST00719,343.0,3.0,6406.939970143953,1.0,0.3333333333333333,4,1,2,3,high_intent_abandoner
CUST00720,19.0,8.0,18920.786406607174,1.0,0.25,5,5,5,5,champions
CUST00721,183.0,1.0,3429.5803622105304,2.0,0.0,0,2,1,1,dormant_customers
CUST00722,283.0,2.0,3401.584574915326,0.0,0.0,4,1,1,1,high_intent_abandoner
CUST00723,70.0,3.0,6796.531816750634,1.0,0.0,3,4,2,3,high_intent_abandoner
CUST00724,163.0,4.0,7661.398730394022,1.0,0.25,0,2,3,4,at_risk_customers
CUST00725,329.0,3.0,6902.918795903447,1.0,0.3333333333333333,5,1,2,3,high_intent_abandoner
CUST00726,416.0,3.0,5258.463776367778,0.0,0.0,2,1,2,2,dormant_customers
CUST00727,85.0,5.0,7179.831767406024,0.0,0.0,5,4,4,3,loyal_customers
CUST00728,101.0,4.0,7506.4944212394,0.0,0.25,1,3,3,3,loyal_customers
CUST00729,122.0,3.0,3043.486828767298,0.0,0.3333333333333333,2,3,2,1,discount_sensitive_customers
CUST00730,59.0,6.0,12338.976929096187,1.0,0.0,1,4,5,5,champions
CUST00731,396.0,4.0,4794.4966611115215,2.0,0.0,0,1,3,2,discount_sensitive_customers
CUST00732,266.0,4.0,5343.916898552016,1.0,0.25,5,1,3,2,discount_sensitive_customers
CUST00733,544.0,2.0,3040.8876399514656,1.0,0.0,0,1,1,1,dormant_customers
CUST00734,999.0,0.0,0.0,0.0,0.0,4,1,1,1,high_intent_abandoner
CUST00735,72.0,4.0,8520.927044752701,1.0,0.0,1,4,3,4,loyal_customers
CUST00736,140.0,2.0,3650.7786577398856,0.0,0.0,3,3,1,2,high_intent_abandoner
CUST00737,999.0,0.0,0.0,0.0,0.0,2,1,1,1,dormant_customers
CUST00738,129.0,7.0,10601.380974654272,1.0,0.14285714285714285,5,3,5,5,loyal_customers
CUST00739,105.0,4.0,4398.242719446851,0.0,0.0,3,3,3,2,discount_sensitive_customers
CUST00740,199.0,3.0,4968.709210092357,1.0,0.3333333333333333,1,2,2,2,dormant_customers
CUST00741,147.0,3.0,6686.787120037523,1.0,0.3333333333333333,3,3,2,3,high_intent_abandoner
CUST00742,516.0,4.0,10230.269173221448,0.0,0.25,1,1,3,4,at_risk_customers
CUST00743,90.0,5.0,9640.3654380183,0.0,0.0,4,3,4,4,loyal_customers
CUST00744,1.0,3.0,7003.60245591469,2.0,0.0,4,5,2,3,high_intent_abandoner
CUST00745,318.0,2.0,2143.4587462657964,3.0,0.0,3,1,1,1,high_intent_abandoner
CUST00746,122.0,4.0,6808.0408999224455,0.0,0.0,3,3,3,3,loyal_customers
CUST00747,112.0,3.0,5640.843577563645,0.0,0.0,5,3,2,3,high_intent_abandoner
CUST00748,18.0,2.0,3889.2937318114514,0.0,0.0,1,5,1,2,new_customers
CUST00749,46.0,3.0,5673.108428762778,0.0,0.3333333333333333,4,4,2,3,high_intent_abandoner
CUST00750,613.0,2.0,5332.220532019808,1.0,0.0,5,1,1,2,high_intent_abandoner
CUST00751,4.0,5.0,10479.857204212536,0.0,0.2,3,5,4,5,champions
CUST00752,110.0,1.0,3029.234698368968,0.0,0.0,5,3,1,1,high_intent_abandoner
CUST00753,65.0,2.0,3840.4810855128258,0.0,0.0,1,4,1,2,new_customers
CUST00754,29.0,4.0,7258.100440856347,0.0,0.25,1,5,3,3,loyal_customers
CUST00755,25.0,4.0,8891.104702589555,2.0,0.0,3,5,3,4,high_value_unhappy
CUST00756,7.0,2.0,2806.781609928022,1.0,0.5,2,5,1,1,new_customers
CUST00757,325.0,3.0,3796.5091480446945,1.0,0.3333333333333333,5,1,2,2,high_intent_abandoner
CUST00758,256.0,5.0,13964.49455641557,1.0,0.0,0,2,4,5,at_risk_customers
CUST00759,49.0,4.0,9768.176398831733,0.0,0.0,1,4,3,4,loyal_customers
CUST00760,127.0,2.0,3650.398860367547,0.0,0.5,4,3,1,2,high_intent_abandoner
CUST00761,135.0,5.0,9162.924170908766,0.0,0.2,5,3,4,4,loyal_customers
CUST00762,47.0,6.0,14083.562063719786,1.0,0.16666666666666666,0,4,5,5,champions
CUST00763,35.0,7.0,8485.039675413473,2.0,0.2857142857142857,1,5,5,4,high_value_unhappy
CUST00764,252.0,2.0,1344.0814260226966,1.0,0.0,5,2,1,1,high_intent_abandoner
CUST00765,999.0,0.0,0.0,2.0,0.0,2,1,1,1,dormant_customers
CUST00766,95.0,3.0,6826.756992388337,1.0,0.0,0,3,2,3,discount_sensitive_customers
CUST00767,313.0,2.0,1701.8806075577668,0.0,0.0,4,1,1,1,high_intent_abandoner
CUST00768,208.0,5.0,11837.995496384632,0.0,0.0,0,2,4,5,at_risk_customers
CUST00769,94.0,5.0,8486.355339525991,1.0,0.0,5,3,4,4,loyal_customers
CUST00770,33.0,9.0,14147.457430349994,1.0,0.1111111111111111,3,5,5,5,champions
CUST00771,360.0,5.0,12190.829791157712,1.0,0.0,1,1,4,5,at_risk_customers
CUST00772,268.0,5.0,12045.760148493355,1.0,0.0,3,1,4,5,at_risk_customers
CUST00773,202.0,3.0,7341.232612642644,1.0,0.0,2,2,2,3,dormant_customers
CUST00774,144.0,5.0,12492.727602460329,0.0,0.4,0,3,4,5,loyal_customers
CUST00775,43.0,2.0,5236.862970984372,0.0,0.0,3,4,1,2,high_intent_abandoner
CUST00776,222.0,5.0,7074.8933721373705,0.0,0.2,2,2,4,3,at_risk_customers
CUST00777,999.0,0.0,0.0,0.0,0.0,3,1,1,1,high_intent_abandoner
CUST00778,264.0,7.0,11705.168589410301,0.0,0.0,4,1,5,5,at_risk_customers
CUST00779,58.0,3.0,4204.2876480507275,0.0,0.0,3,4,2,2,high_intent_abandoner
CUST00780,27.0,6.0,11278.936051386956,1.0,0.0,1,5,5,5,champions
CUST00781,19.0,5.0,8489.518198112637,1.0,0.2,5,5,4,4,champions
CUST00782,59.0,1.0,877.6615875996732,3.0,0.0,3,4,1,1,high_intent_abandoner
CUST00783,26.0,5.0,10366.722372838727,0.0,0.0,3,5,4,5,champions
CUST00784,211.0,6.0,11101.444234982944,1.0,0.0,3,2,5,5,at_risk_customers
CUST00785,7.0,6.0,8756.970016180036,2.0,0.0,3,5,5,4,high_value_unhappy
CUST00786,437.0,1.0,2409.0150480709653,1.0,0.0,3,1,1,1,high_intent_abandoner
CUST00787,87.0,4.0,6754.8352343827755,0.0,0.0,0,3,3,3,loyal_customers
CUST00788,457.0,2.0,2865.512857695495,1.0,0.0,0,1,1,1,dormant_customers
CUST00789,150.0,3.0,4277.0880385650025,1.0,0.3333333333333333,5,2,2,2,high_intent_abandoner
CUST00790,41.0,1.0,1689.4865560855612,2.0,0.0,4,4,1,1,high_intent_abandoner
CUST00791,22.0,4.0,5132.501701204904,0.0,0.25,0,5,3,2,discount_sensitive_customers
CUST00792,69.0,5.0,9072.787359413724,0.0,0.0,2,4,4,4,champions
CUST00793,92.0,7.0,11580.535521939346,0.0,0.0,1,3,5,5,loyal_customers
CUST00794,95.0,3.0,9291.885753155255,0.0,0.3333333333333333,3,3,2,4,high_intent_abandoner
CUST00795,131.0,2.0,3254.0286638233474,2.0,0.0,3,3,1,1,high_intent_abandoner
CUST00796,42.0,3.0,7509.574571166464,1.0,0.6666666666666666,3,4,2,3,high_intent_abandoner
CUST00797,227.0,4.0,9613.322489091952,0.0,0.25,4,2,3,4,at_risk_customers
CUST00798,17.0,9.0,15297.488469879534,1.0,0.1111111111111111,4,5,5,5,champions
CUST00799,251.0,3.0,7479.7104976705905,0.0,0.0,2,2,2,3,dormant_customers
CUST00800,102.0,6.0,9731.156801991008,0.0,0.0,3,3,5,4,loyal_customers
CUST00801,493.0,1.0,3259.6043553214677,2.0,0.0,4,1,1,1,high_intent_abandoner
CUST00802,75.0,5.0,7689.484485071752,1.0,0.4,3,4,4,4,champions
CUST00803,177.0,2.0,1799.6119016150365,0.0,0.0,0,2,1,1,dormant_customers
CUST00804,33.0,3.0,3897.7552738195377,0.0,0.3333333333333333,3,5,2,2,high_intent_abandoner
CUST00805,96.0,6.0,12417.156825331567,0.0,0.16666666666666666,2,3,5,5,loyal_customers
CUST00806,149.0,1.0,1080.5058743631698,2.0,0.0,2,2,1,1,dormant_customers
CUST00807,277.0,1.0,3475.541594835506,1.0,0.0,4,1,1,1,high_intent_abandoner
CUST00808,55.0,2.0,5099.4206441230035,0.0,0.5,3,4,1,2,high_intent_abandoner
CUST00809,29.0,4.0,4326.680061108656,0.0,0.0,2,5,3,2,discount_sensitive_customers
CUST00810,235.0,4.0,7086.120004260956,1.0,0.0,0,2,3,3,at_risk_customers
CUST00811,26.0,4.0,6412.307334638446,1.0,0.0,4,5,3,3,loyal_customers
CUST00812,164.0,1.0,1965.3090439396274,2.0,0.0,0,2,1,1,dormant_customers
CUST00813,367.0,1.0,1240.74706979259,1.0,0.0,2,1,1,1,dormant_customers
CUST00814,217.0,3.0,5484.484614250481,1.0,0.0,5,2,2,2,high_intent_abandoner
CUST00815,246.0,4.0,7551.810095485478,0.0,0.25,4,2,3,3,at_risk_customers
CUST00816,76.0,9.0,21287.699478335915,2.0,0.1111111111111111,3,4,5,5,high_value_unhappy
CUST00817,105.0,5.0,7447.28065746519,0.0,0.0,5,3,4,3,loyal_customers
CUST00818,77.0,3.0,4347.7163890914035,1.0,0.0,1,4,2,2,new_customers
CUST00819,69.0,2.0,4666.791636350254,0.0,0.5,3,4,1,2,high_intent_abandoner
CUST00820,20.0,6.0,13813.49591647139,0.0,0.0,3,5,5,5,champions
CUST00821,92.0,6.0,11881.93613935708,1.0,0.0,0,3,5,5,loyal_customers
CUST00822,43.0,8.0,13561.968783340555,1.0,0.0,3,4,5,5,champions
CUST00823,3.0,2.0,5368.010776709279,0.0,0.5,1,5,1,2,new_customers
CUST00824,20.0,3.0,3422.643036486514,1.0,0.0,4,5,2,1,high_intent_abandoner
CUST00825,23.0,8.0,17684.905743075877,2.0,0.125,4,5,5,5,high_value_unhappy
CUST00826,142.0,4.0,5739.128889616157,0.0,0.0,5,3,3,3,loyal_customers
CUST00827,290.0,4.0,6580.173549144438,0.0,0.0,1,1,3,3,at_risk_customers
CUST00828,14.0,3.0,6728.707849431776,1.0,0.3333333333333333,0,5,2,3,new_customers
CUST00829,145.0,2.0,4352.164996461379,3.0,0.0,5,3,1,2,high_intent_abandoner
CUST00830,39.0,3.0,5159.629514232808,0.0,0.0,1,4,2,2,new_customers
CUST00831,53.0,5.0,13016.009629671908,0.0,0.0,4,4,4,5,champions
CUST00832,104.0,3.0,4715.038647697828,0.0,0.3333333333333333,5,3,2,2,high_intent_abandoner
CUST00833,28.0,6.0,7391.977599426135,0.0,0.0,1,5,5,3,loyal_customers
CUST00834,88.0,2.0,4347.485405427526,0.0,0.0,0,3,1,2,discount_sensitive_customers
CUST00835,25.0,5.0,12472.381769026864,0.0,0.0,5,5,4,5,champions
CUST00836,98.0,6.0,12850.474706893436,1.0,0.0,3,3,5,5,loyal_customers
CUST00837,73.0,3.0,5864.504534145082,1.0,0.0,3,4,2,3,high_intent_abandoner
CUST00838,74.0,6.0,7177.607674393991,0.0,0.0,4,4,5,3,loyal_customers
CUST00839,50.0,6.0,13429.275741324527,1.0,0.16666666666666666,0,4,5,5,champions
CUST00840,389.0,4.0,9956.687873108987,1.0,0.0,3,1,3,4,at_risk_customers
CUST00841,46.0,2.0,2803.8144648587654,0.0,0.5,3,4,1,1,high_intent_abandoner
CUST00842,92.0,2.0,2730.2572810990137,2.0,1.0,3,3,1,1,high_intent_abandoner
CUST00843,10.0,5.0,10460.002672162496,0.0,0.2,2,5,4,5,champions
CUST00844,8.0,6.0,7279.653943287257,1.0,0.0,3,5,5,3,loyal_customers
CUST00845,256.0,4.0,7394.246125883066,0.0,0.0,2,2,3,3,at_risk_customers
CUST00846,98.0,3.0,5432.365467528782,0.0,0.0,1,3,2,2,discount_sensitive_customers
CUST00847,37.0,3.0,8726.235359743934,0.0,0.0,4,4,2,4,high_intent_abandoner
CUST00848,36.0,4.0,9600.822249191233,0.0,0.0,4,4,3,4,loyal_customers
CUST00849,232.0,4.0,7214.751280054797,3.0,0.0,5,2,3,3,at_risk_customers
CUST00850,20.0,7.0,10701.26111605596,1.0,0.14285714285714285,5,5,5,5,champions
CUST00851,293.0,3.0,6550.627971105508,0.0,0.3333333333333333,2,1,2,3,dormant_customers
CUST00852,363.0,4.0,5657.612148543801,0.0,0.0,0,1,3,3,at_risk_customers
CUST00853,60.0,4.0,4989.527787319401,0.0,0.0,5,4,3,2,discount_sensitive_customers
CUST00854,68.0,2.0,3579.920484946436,0.0,0.0,5,4,1,2,high_intent_abandoner
CUST00855,57.0,3.0,5645.330880452101,1.0,0.0,2,4,2,3,new_customers
CUST00856,530.0,2.0,2550.2296392973485,1.0,0.0,3,1,1,1,high_intent_abandoner
CUST00857,385.0,1.0,1564.9446256496628,1.0,1.0,5,1,1,1,high_intent_abandoner
CUST00858,183.0,5.0,12850.302145328904,1.0,0.0,0,2,4,5,at_risk_customers
CUST00859,342.0,2.0,2330.520697385765,0.0,0.0,4,1,1,1,high_intent_abandoner
CUST00860,274.0,3.0,6921.476338344202,0.0,0.0,1,1,2,3,dormant_customers
CUST00861,34.0,2.0,973.8594203619855,0.0,0.0,1,5,1,1,new_customers
CUST00862,88.0,5.0,8904.581960456266,1.0,0.0,2,3,4,4,loyal_customers
CUST00863,157.0,2.0,3831.3245580950256,1.0,0.0,5,2,1,2,high_intent_abandoner
CUST00864,329.0,2.0,4324.132029068126,0.0,1.0,2,1,1,2,dormant_customers
CUST00865,94.0,3.0,6123.731232288664,2.0,0.3333333333333333,2,3,2,3,discount_sensitive_customers
CUST00866,244.0,4.0,10719.211439270952,1.0,0.0,2,2,3,5,at_risk_customers
CUST00867,22.0,2.0,3565.649468573311,0.0,0.0,4,5,1,2,high_intent_abandoner
CUST00868,266.0,2.0,3295.800194721417,1.0,0.0,3,1,1,1,high_intent_abandoner
CUST00869,308.0,3.0,4851.94420846193,0.0,0.0,4,1,2,2,high_intent_abandoner
CUST00870,34.0,4.0,6236.356020609908,1.0,0.0,1,5,3,3,loyal_customers
CUST00871,126.0,7.0,10901.128518651567,0.0,0.0,1,3,5,5,loyal_customers
CUST00872,146.0,5.0,9081.34163445629,2.0,0.6,1,3,4,4,high_value_unhappy
CUST00873,388.0,2.0,4303.462364957501,0.0,0.0,3,1,1,2,high_intent_abandoner
CUST00874,106.0,10.0,16688.16264632632,1.0,0.2,3,3,5,5,loyal_customers
CUST00875,12.0,3.0,4756.027101358941,1.0,0.3333333333333333,0,5,2,2,new_customers
CUST00876,260.0,3.0,4431.929838526308,0.0,0.0,3,1,2,2,high_intent_abandoner
CUST00877,39.0,3.0,6293.71972478789,3.0,0.0,1,4,2,3,new_customers
CUST00878,105.0,3.0,3665.7655737806544,1.0,0.3333333333333333,3,3,2,2,high_intent_abandoner
CUST00879,146.0,2.0,3602.821080092862,0.0,0.0,3,3,1,2,high_intent_abandoner
CUST00880,449.0,2.0,3874.588266171575,0.0,0.5,3,1,1,2,high_intent_abandoner
CUST00881,147.0,8.0,17467.87547547415,0.0,0.25,2,3,5,5,loyal_customers
CUST00882,87.0,2.0,1232.7274975696605,0.0,0.0,5,3,1,1,high_intent_abandoner
CUST00883,194.0,7.0,16892.311653279405,1.0,0.14285714285714285,5,2,5,5,at_risk_customers
CUST00884,232.0,4.0,7288.913273309222,1.0,0.25,3,2,3,3,at_risk_customers
CUST00885,60.0,3.0,3513.4341115386887,0.0,0.3333333333333333,2,4,2,2,new_customers
CUST00886,46.0,3.0,7278.83271349494,1.0,0.0,1,4,2,3,new_customers
CUST00887,143.0,5.0,8303.461481994096,0.0,0.0,0,3,4,4,loyal_customers
CUST00888,199.0,2.0,4542.573364445967,0.0,0.5,4,2,1,2,high_intent_abandoner
CUST00889,99.0,5.0,9116.935703398118,1.0,0.0,5,3,4,4,loyal_customers
CUST00890,210.0,5.0,10005.874334290851,0.0,0.0,0,2,4,4,at_risk_customers
CUST00891,70.0,5.0,10675.755777261724,1.0,0.0,4,4,4,5,champions
CUST00892,208.0,7.0,10877.807136715615,2.0,0.14285714285714285,5,2,5,5,high_value_unhappy
CUST00893,88.0,6.0,8873.082848528928,0.0,0.16666666666666666,1,3,5,4,loyal_customers
CUST00894,254.0,2.0,3551.7908387698167,0.0,0.5,2,2,1,2,dormant_customers
CUST00895,57.0,5.0,10282.892202009858,0.0,0.0,3,4,4,5,champions
